sitetype,zcta5ce10,month,year,trip,cost,income,temp_avg,mdays
TENT SITE,97213,8,2023,17,144.3793605882353,90266,70.02941129411765,2.5294117647058822
TENT SITE,97213,9,2018,7,138.02064242857142,71574,62.87142842857143,2.7142857142857144
TENT SITE,97213,9,2019,4,123.35528500000001,77804,67.27500175,2.25
TENT SITE,97213,9,2020,7,116.76029,80916,68.54285657142857,1.7142857142857142
TENT SITE,97213,9,2021,8,138.03537500000002,86005,69.75,1.875
TENT SITE,97213,9,2022,8,129.525315,90266,66.575,1.75
TENT SITE,97213,10,2018,2,99.935234,71574,64.5,1
TENT SITE,97213,10,2019,1,128.48323,77804,61,2
TENT SITE,97213,10,2020,5,124.334804,80916,58.1400002,1
TENT SITE,97213,10,2021,6,131.37058666666667,86005,59.7833335,1.5
TENT SITE,97213,10,2022,4,138.90165,90266,60.6000005,1.25
TENT SITE,97213,11,2020,1,119.06513,80916,52.900002,1
TENT SITE,97213,11,2021,2,136.89844,86005,60.650002,1
TENT SITE,97213,12,2020,2,124.78986,80916,51.1999985,1
TENT SITE,97214,1,2018,1,121.37969,65183,52.5,1
TENT SITE,97214,1,2019,1,123.78973,69946,58.5,1
TENT SITE,97214,1,2021,3,142.91512333333333,82549,56,2
TENT SITE,97214,1,2022,3,136.62666,89389,51.733332,1.6666666666666667
TENT SITE,97214,1,2023,1,127.86663,89389,50.799999,1
TENT SITE,97214,2,2018,1,104.63956,65183,50.5,1
TENT SITE,97214,2,2020,1,128.33327,74871,53.799999,1
TENT SITE,97214,2,2021,2,133.368495,82549,50.25,1.5
TENT SITE,97214,2,2022,1,213.02283,89389,40,3
TENT SITE,97214,2,2023,1,153.50278,89389,57.299999,1
TENT SITE,97214,3,2018,1,92.269485,65183,54.700001,1
TENT SITE,97214,3,2019,1,107.12557,69946,59.799999,2
TENT SITE,97214,3,2021,5,136.536712,82549,53.9599998,2.4
TENT SITE,97214,3,2022,1,129.62666,89389,53.5,1
TENT SITE,97214,3,2023,2,143.61664,89389,49.1999985,2.5
TENT SITE,97214,4,2021,6,126.22580333333333,82549,63.68333366666667,1.6666666666666667
TENT SITE,97214,4,2022,4,134.51395,89389,54.4499985,1.25
TENT SITE,97214,4,2023,2,154.59079,89389,56.8500005,1
TENT SITE,97214,5,2018,6,116.46202333333333,65183,59.466667333333334,2
TENT SITE,97214,5,2019,7,121.19588657142857,69946,67.74285728571428,1.7142857142857142
TENT SITE,97214,5,2021,14,116.19471928571429,82549,59.07142821428572,1.5714285714285714
TENT SITE,97214,5,2022,7,135.13926714285714,89389,57.414286,1.4285714285714286
TENT SITE,97214,5,2023,8,136.7750325,89389,63.212499125,1.625
TENT SITE,97214,6,2018,16,114.0287029375,65183,64.543749375,1.875
TENT SITE,97214,6,2019,9,124.46652977777778,69946,66.24444311111111,2.111111111111111
TENT SITE,97214,6,2020,8,116.18877624999999,74871,64.949999875,2
TENT SITE,97214,6,2021,12,110.21667725,82549,65.16666641666667,1.8333333333333333
TENT SITE,97214,6,2022,7,148.33753857142858,89389,62.55714171428571,2.5714285714285716
TENT SITE,97214,6,2023,14,132.66913642857142,89389,61.350000214285714,2
TENT SITE,97214,7,2018,13,101.93408876923077,65183,67.98461553846154,1.7692307692307692
TENT SITE,97214,7,2019,18,109.06008211111111,69946,68.3777785,1.6111111111111112
TENT SITE,97214,7,2020,21,117.03086209523809,74871,67.23809519047619,1.5238095238095237
TENT SITE,97214,7,2021,20,124.4335755,82549,66.85499905,1.8
TENT SITE,97214,7,2022,17,133.43169176470587,89389,66.62941147058824,1.7058823529411764
TENT SITE,97214,7,2023,12,127.70312416666667,89389,68.71666658333334,1.6666666666666667
TENT SITE,97214,8,2018,11,102.03209545454546,65183,67.57272727272728,2.1818181818181817
TENT SITE,97214,8,2019,13,112.72997123076924,69946,69.22307584615385,1.9230769230769231
TENT SITE,97214,8,2020,8,124.8089055,74871,72.062499,2.125
TENT SITE,97214,8,2021,12,116.76372916666666,82549,67.10833383333333,1.4166666666666667
TENT SITE,97214,8,2022,11,143.74398363636362,89389,68.94545545454545,1.7272727272727273
TENT SITE,97214,8,2023,8,134.07498625,89389,70.925001375,1.875
TENT SITE,97214,9,2018,7,112.32102585714286,65183,64.85714285714286,1.2857142857142858
TENT SITE,97214,9,2019,8,107.578949125,69946,68.562501125,1.25
TENT SITE,97214,9,2020,10,114.983259,74871,66.4299991,1.5
TENT SITE,97214,9,2021,11,127.18572818181819,82549,67.59999954545455,1.5454545454545454
TENT SITE,97214,9,2022,14,141.5083057142857,89389,69.48571492857143,1.7857142857142858
TENT SITE,97214,9,2023,2,118.95157,89389,67.4500005,1.5
TENT SITE,97214,10,2018,3,108.20355733333334,65183,64.133334,1.6666666666666667
TENT SITE,97214,10,2019,3,115.43371,69946,59.966665666666664,1
TENT SITE,97214,10,2020,7,121.76641857142857,74871,60.74285728571429,1.4285714285714286
TENT SITE,97214,10,2021,6,128.98381166666667,82549,62.06666533333333,1.3333333333333333
TENT SITE,97214,10,2022,5,138.07708200000002,89389,67.9400002,1.4
TENT SITE,97214,11,2018,2,136.00769,65183,56.849998,1.5
TENT SITE,97214,11,2019,2,122.26969,69946,59.6499995,1.5
TENT SITE,97214,11,2020,1,111.52912,74871,51.799999,1
TENT SITE,97214,11,2021,2,136.680535,82549,55.950001,1.5
TENT SITE,97214,12,2020,2,116.87517500000001,74871,51.75,1
TENT SITE,97215,1,2020,1,140.66035,85368,46.900002,1
TENT SITE,97215,1,2022,1,173.58228,104952,54.799999,1
TENT SITE,97215,3,2019,2,136.012315,83371,58.8000015,1.5
TENT SITE,97215,3,2020,2,129.86505,85368,50.099998,1.5
TENT SITE,97215,3,2021,1,150.21819,91680,54.799999,7
TENT SITE,97215,3,2022,3,144.58854666666667,104952,54.23333366666667,1.6666666666666667
TENT SITE,97215,3,2023,3,155.14923666666667,104952,48.966665666666664,1.6666666666666667
TENT SITE,97215,4,2019,1,113.15885,83371,58,1
TENT SITE,97215,4,2021,3,169.48839333333333,91680,61.433331333333335,1.6666666666666667
TENT SITE,97215,4,2022,3,161.29681666666667,104952,62.133332333333335,2
TENT SITE,97215,5,2018,1,106.02523,80024,61.599998,2
TENT SITE,97215,5,2019,2,128.85831,83371,73.6499995,2
TENT SITE,97215,5,2021,4,136.3690075,91680,58.94999975,2.25
TENT SITE,97215,5,2022,3,152.60617333333334,104952,56.666666666666664,1.3333333333333333
TENT SITE,97215,5,2023,6,151.47530833333332,104952,61.25,1.8333333333333333
TENT SITE,97215,6,2018,9,113.91950777777778,80024,63.222222333333335,2
TENT SITE,97215,6,2019,5,127.7911,83371,65.5400002,1.4
TENT SITE,97215,6,2020,8,125.797315,85368,64.46249975,2.5
TENT SITE,97215,6,2021,11,130.12808454545456,91680,64.22727245454546,1.8181818181818181
TENT SITE,97215,6,2022,7,157.30658857142856,104952,65.28571485714286,2.142857142857143
TENT SITE,97215,6,2023,5,151.877722,104952,60.76,1.8
TENT SITE,97215,7,2018,8,122.50264,80024,67.46249962499999,2.25
TENT SITE,97215,7,2019,5,129.393546,83371,67.3199996,1.6
TENT SITE,97215,7,2020,7,128.43293,85368,66.99999942857143,3
TENT SITE,97215,7,2021,6,128.20211166666667,91680,66.16666516666666,2
TENT SITE,97215,7,2022,10,147.022243,104952,66.9700005,1.4
TENT SITE,97215,7,2023,9,153.09988666666666,104952,68.44444633333333,1.6666666666666667
TENT SITE,97215,8,2018,5,127.136564,80024,66.6199996,2.2
TENT SITE,97215,8,2019,8,125.506355,83371,70.524998625,2.25
TENT SITE,97215,8,2020,9,125.73405777777778,85368,67.66666677777778,2.4444444444444446
TENT SITE,97215,8,2021,8,123.7664425,91680,67.612501125,2.25
TENT SITE,97215,8,2022,6,151.93883833333334,104952,69.600001,1.5
TENT SITE,97215,8,2023,5,145.189206,104952,73.1600008,3.2
TENT SITE,97215,9,2019,3,124.86288333333334,83371,70.76666766666666,1.6666666666666667
TENT SITE,97215,9,2020,6,123.361535,85368,65.05000066666666,1.6666666666666667
TENT SITE,97215,9,2021,3,133.96356333333333,91680,64.50000033333333,2.3333333333333335
TENT SITE,97215,9,2022,8,151.5690175,104952,64.825001875,1.625
TENT SITE,97215,10,2019,1,123.49932,83371,60,1
TENT SITE,97215,10,2020,3,123.19921333333333,85368,59.933333,1.3333333333333333
TENT SITE,97215,10,2021,3,141.55132333333333,91680,60.799999,1.6666666666666667
TENT SITE,97215,10,2022,1,172.46844,104952,73.5,1
TENT SITE,97215,11,2020,1,138.48045,85368,55,1
TENT SITE,97215,11,2021,1,180.93861,91680,57.400002,2
TENT SITE,97215,11,2022,1,141.71478,104952,49.400002,1
TENT SITE,97215,12,2020,1,129.87332,85368,59.200001,3
TENT SITE,97216,2,2018,1,79.860802,45742,54.900002,1
TENT SITE,97216,3,2021,1,85.067314,55590,49.5,2
TENT SITE,97216,4,2021,3,96.89553966666666,55590,61.69999933333333,1.6666666666666667
TENT SITE,97216,4,2023,1,181.39203,67154,52.400002,3
TENT SITE,97216,5,2018,1,78.250847,45742,61.299999,1
TENT SITE,97216,5,2019,2,95.85335699999999,54308,55.8999995,1.5
TENT SITE,97216,5,2021,1,100.63528,55590,58.200001,1
TENT SITE,97216,5,2022,1,113.12796,67154,56.099998,2
TENT SITE,97216,5,2023,3,103.646706,67154,57.80000066666667,2.3333333333333335
TENT SITE,97216,6,2018,3,101.13760766666667,45742,61.633332333333335,1.6666666666666667
TENT SITE,97216,6,2019,5,85.7535706,54308,62.1199996,1.6
TENT SITE,97216,6,2020,4,114.54169625,55795,65.17500150000001,2
TENT SITE,97216,6,2021,8,99.499313,55590,65.1625005,1.875
TENT SITE,97216,6,2022,4,107.36497425,67154,68.7250015,2.5
TENT SITE,97216,6,2023,7,134.31793285714286,67154,63.214284428571425,2.4285714285714284
TENT SITE,97216,7,2018,6,89.81536566666666,45742,67.33333283333333,2
TENT SITE,97216,7,2019,2,83.2767255,54308,67.299999,3
TENT SITE,97216,7,2020,4,103.8698155,55795,66.75000225,1.75
TENT SITE,97216,7,2021,5,100.6646894,55590,67.2199996,1.4
TENT SITE,97216,7,2022,4,122.85222,67154,69.10000025,2.5
TENT SITE,97216,7,2023,4,104.71614525,67154,67.07500075,2.5
TENT SITE,97216,8,2018,4,97.39878575,45742,66.42500100000001,2.25
TENT SITE,97216,8,2019,2,89.42481599999999,54308,69.699997,2
TENT SITE,97216,8,2020,4,95.67112075,55795,72.42499925,2.25
TENT SITE,97216,8,2021,7,90.52226485714286,55590,66.11428428571429,1.5714285714285714
TENT SITE,97216,8,2022,4,101.15795375,67154,69.97500025,2.25
TENT SITE,97216,8,2023,3,124.07235333333334,67154,69.06666566666667,1.6666666666666667
TENT SITE,97216,9,2018,1,101.87682,45742,62.900002,2
TENT SITE,97216,9,2019,2,100.18623199999999,54308,73.300003,2
TENT SITE,97216,9,2020,1,121.39519,55795,86.5,1
TENT SITE,97216,9,2021,4,99.94031375,55590,64.0249985,2
TENT SITE,97216,9,2022,1,164.65932,67154,65.900002,2
TENT SITE,97216,10,2018,1,72.475899,45742,73.400002,2
TENT SITE,97216,10,2019,1,136.41586,54308,62.799999,2
TENT SITE,97216,10,2020,2,124.498166,55795,63.8500005,2.5
TENT SITE,97216,10,2022,2,142.75527,67154,67.549999,2
TENT SITE,97216,11,2022,1,181.79845,67154,51.299999,3
TENT SITE,97217,1,2018,1,117.49823,74094,52.5,1
TENT SITE,97217,1,2020,1,129.88838,88017,55.799999,1
TENT SITE,97217,1,2021,3,144.75271,92255,52.69999933333333,1.3333333333333333
TENT SITE,97217,1,2022,2,171.30498,102051,49.950001,1
TENT SITE,97217,1,2023,1,171.60767,102051,45,1
TENT SITE,97217,2,2020,1,146.10223,88017,55.299999,1
TENT SITE,97217,2,2022,2,144.33508,102051,54.700001,1
TENT SITE,97217,2,2023,4,149.66071,102051,53.82499975,1.5
TENT SITE,97217,3,2018,5,110.92070600000001,74094,49.1600008,1.8
TENT SITE,97217,3,2019,1,168.28729,80953,54.099998,2
TENT SITE,97217,3,2020,1,175.10223,88017,52.400002,2
TENT SITE,97217,3,2021,5,144.01547200000002,92255,53.4199986,1.8
TENT SITE,97217,3,2022,2,150.50935,102051,52.1000005,1.5
TENT SITE,97217,3,2023,4,159.29801750000001,102051,53.674999,1.75
TENT SITE,97217,4,2019,7,137.0095942857143,80953,59.17142942857143,1.2857142857142858
TENT SITE,97217,4,2021,3,145.30165333333335,92255,60.09999966666667,1.3333333333333333
TENT SITE,97217,4,2022,4,264.34677,102051,53.599999249999996,5
TENT SITE,97217,4,2023,1,145.9821,102051,54.900002,1
TENT SITE,97217,5,2018,6,121.296585,74094,62.283331833333335,2
TENT SITE,97217,5,2019,6,129.74816833333333,80953,61.6499995,1.8333333333333333
TENT SITE,97217,5,2021,19,139.39956105263158,92255,58.32105252631579,1.789473684210526
TENT SITE,97217,5,2022,6,156.67653833333333,102051,59.466668166666665,1.1666666666666667
TENT SITE,97217,5,2023,7,151.31745142857142,102051,60.44285757142857,2.142857142857143
TENT SITE,97217,6,2018,10,121.3390304,74094,65.8500002,2.3
TENT SITE,97217,6,2019,9,126.05012222222223,80953,63.87777766666667,2
TENT SITE,97217,6,2020,15,133.65648133333335,88017,63.95999953333333,2
TENT SITE,97217,6,2021,16,133.943151875,92255,66.3249998125,1.5625
TENT SITE,97217,6,2022,5,157.433582,102051,62.7199996,1.4
TENT SITE,97217,6,2023,12,143.03526583333334,102051,61.391667166666664,1.75
TENT SITE,97217,7,2018,16,118.80168818749999,74094,67.512499625,2
TENT SITE,97217,7,2019,10,130.180772,80953,68.9900001,1.5
TENT SITE,97217,7,2020,14,122.86786857142857,88017,67.55714242857142,1.6428571428571428
TENT SITE,97217,7,2021,18,135.01810055555555,92255,67.0222218888889,1.9444444444444444
TENT SITE,97217,7,2022,14,151.28460071428572,102051,66.87857171428571,1.7142857142857142
TENT SITE,97217,7,2023,19,147.25960210526316,102051,66.68947315789474,1.7894736842105263
TENT SITE,97217,8,2018,11,120.88951454545455,74094,64.88181827272727,2.4545454545454546
TENT SITE,97217,8,2019,7,126.02496428571429,80953,71.24285571428571,2
TENT SITE,97217,8,2020,17,125.63519705882354,88017,70.98235217647058,1.8823529411764706
TENT SITE,97217,8,2021,16,143.768531875,92255,66.7937495625,2
TENT SITE,97217,8,2022,13,139.73932,102051,69.44615484615385,2
TENT SITE,97217,8,2023,10,152.443157,102051,71.7099999,2
TENT SITE,97217,9,2018,8,129.5242825,74094,66.224997875,1.875
TENT SITE,97217,9,2019,6,131.3749,80953,65.61666683333334,1.6666666666666667
TENT SITE,97217,9,2020,9,140.09371444444443,88017,66.02222233333333,1.8888888888888888
TENT SITE,97217,9,2021,13,147.4673823076923,92255,65.73846084615384,2.076923076923077
TENT SITE,97217,9,2022,21,150.7170738095238,102051,66.05238133333333,1.7619047619047619
TENT SITE,97217,9,2023,3,142.37745999999999,102051,72.30000066666666,1.3333333333333333
TENT SITE,97217,10,2018,4,120.896215,74094,68.6000015,1.75
TENT SITE,97217,10,2019,3,135.65133666666665,80953,60.666666666666664,2
TENT SITE,97217,10,2020,9,138.15903444444444,88017,61.400000444444444,2
TENT SITE,97217,10,2021,2,141.94954,92255,60.5500015,1.5
TENT SITE,97217,10,2022,11,144.41513636363638,102051,62.29090963636364,1.2727272727272727
TENT SITE,97217,11,2019,2,119.560285,80953,58.6499995,2
TENT SITE,97217,11,2020,2,156.08152,88017,52.8999995,2
TENT SITE,97217,12,2020,1,128.77919,88017,55.099998,1
TENT SITE,97217,12,2022,1,156.68378,102051,52.799999,2
TENT SITE,97218,1,2021,1,133.95166,73602,54.5,1
TENT SITE,97218,2,2021,1,127.8039,73602,49.900002,2
TENT SITE,97218,2,2022,1,116.84588,79202,51.599998,1
TENT SITE,97218,3,2019,1,109.75822,66285,54.099998,1
TENT SITE,97218,3,2021,2,117.3039,73602,48.8999995,2
TENT SITE,97218,3,2022,1,136.70807,79202,54.099998,2
TENT SITE,97218,4,2019,1,128.44391,66285,61.200001,3
TENT SITE,97218,4,2021,1,165.7836,73602,56.099998,2
TENT SITE,97218,5,2018,3,102.010289,63791,61.19999933333333,2.3333333333333335
TENT SITE,97218,5,2019,1,98.479462,66285,79.5,1
TENT SITE,97218,5,2021,1,118.71987,73602,57.900002,1
TENT SITE,97218,5,2022,1,118.53156,79202,56.5,1
TENT SITE,97218,5,2023,1,125.92695,79202,61.099998,1
TENT SITE,97218,6,2018,7,104.73536914285714,63791,65.42857014285714,2.4285714285714284
TENT SITE,97218,6,2019,5,109.6037892,66285,64.0000002,2
TENT SITE,97218,6,2020,4,106.5564165,67436,64.20000075,2
TENT SITE,97218,6,2021,5,117.094014,73602,67.9800004,1.8
TENT SITE,97218,6,2022,3,120.24468,79202,68.833333,1.3333333333333333
TENT SITE,97218,6,2023,5,112.941598,79202,64.0599998,2
TENT SITE,97218,7,2018,4,108.96823599999999,63791,67.14999975,2
TENT SITE,97218,7,2019,3,96.727496,66285,69.46666733333333,2
TENT SITE,97218,7,2020,6,104.28239433333333,67436,66.866666,1.8333333333333333
TENT SITE,97218,7,2021,5,111.437388,73602,66.2399994,2.4
TENT SITE,97218,7,2022,7,130.32632571428573,79202,66.88571385714286,1.8571428571428572
TENT SITE,97218,7,2023,4,136.4275725,79202,68.47500074999999,1.25
TENT SITE,97218,8,2018,4,120.10152575,63791,63.05000025,1.75
TENT SITE,97218,8,2019,5,103.6607032,66285,71.1199982,1.8
TENT SITE,97218,8,2020,9,117.224689,67436,71.48888922222223,1.6666666666666667
TENT SITE,97218,8,2021,2,103.226444,73602,65.6499975,2.5
TENT SITE,97218,8,2022,6,123.34821666666667,79202,67.3,2
TENT SITE,97218,8,2023,3,122.33072666666666,79202,76.633334,1.3333333333333333
TENT SITE,97218,9,2018,6,111.84740116666667,63791,66.09999983333333,1.8333333333333333
TENT SITE,97218,9,2020,2,131.703985,67436,74.30000100000001,2
TENT SITE,97218,9,2021,6,123.60694000000001,73602,65.56666483333333,2.1666666666666665
TENT SITE,97218,9,2022,1,127.0509,79202,90.199997,1
TENT SITE,97218,10,2019,1,98.02433,66285,61,1
TENT SITE,97218,10,2020,3,121.81256333333333,67436,63.266664999999996,1.6666666666666667
TENT SITE,97218,10,2022,1,135.62923,79202,71.400002,2
TENT SITE,97218,11,2019,1,127.55225,66285,44.299999,1
TENT SITE,97218,11,2020,2,116.99723499999999,67436,52.599998,2
TENT SITE,97218,11,2021,2,123.884465,73602,51.549999,2
TENT SITE,97219,1,2021,3,131.86172333333332,106242,55.09999966666667,1.6666666666666667
TENT SITE,97219,1,2022,1,141.37141,114341,52.599998,1
TENT SITE,97219,2,2020,2,130.65477499999997,104392,53,1.5
TENT SITE,97219,2,2023,1,143.70387,114341,53.299999,1
TENT SITE,97219,3,2019,1,120.53992,98755,56.299999,1
TENT SITE,97219,3,2021,2,147.013905,106242,54.25,1
TENT SITE,97219,3,2022,1,147.76216,114341,53.700001,4
TENT SITE,97219,4,2018,1,109.84525,97454,58.400002,2
TENT SITE,97219,4,2019,2,133.05991,98755,55.5,1.5
TENT SITE,97219,4,2022,3,155.01098666666667,114341,54.099998,1.3333333333333333
TENT SITE,97219,4,2023,2,157.002495,114341,53.6000005,1
TENT SITE,97219,5,2018,6,126.20216666666667,97454,63.01666616666667,1.8333333333333333
TENT SITE,97219,5,2019,6,140.95501333333334,98755,67.26666716666666,2
TENT SITE,97219,5,2021,2,137.574405,106242,57.700001,1.5
TENT SITE,97219,5,2022,5,171.274058,114341,60.6599998,2.6
TENT SITE,97219,5,2023,7,147.49366285714285,114341,61.042857,2.4285714285714284
TENT SITE,97219,6,2018,8,123.61019875,97454,64.024999,3
TENT SITE,97219,6,2019,14,125.40201642857143,98755,64.60714314285714,1.9285714285714286
TENT SITE,97219,6,2020,10,129.444374,104392,65.1399995,2
TENT SITE,97219,6,2021,14,135.9325942857143,106242,65.04285778571429,1.9285714285714286
TENT SITE,97219,6,2022,11,142.62570181818182,114341,68.29091027272727,2.6363636363636362
TENT SITE,97219,6,2023,8,145.314475,114341,63.899999625,1.75
TENT SITE,97219,7,2018,11,132.06398545454545,97454,68.14545363636364,1.7272727272727273
TENT SITE,97219,7,2019,14,122.9164,98755,69.6357155,2.142857142857143
TENT SITE,97219,7,2020,22,133.83294272727272,104392,66.77727318181819,2.090909090909091
TENT SITE,97219,7,2021,15,133.12243066666667,106242,66.79333226666667,2.066666666666667
TENT SITE,97219,7,2022,13,158.5949076923077,114341,66.68461492307692,2.3076923076923075
TENT SITE,97219,7,2023,21,141.67968761904763,114341,68.16666761904762,1.8571428571428572
TENT SITE,97219,8,2018,11,145.59719363636364,97454,66.93636390909091,1.9090909090909092
TENT SITE,97219,8,2019,13,122.27025615384615,98755,70.05384653846154,1.5384615384615385
TENT SITE,97219,8,2020,14,135.75089357142858,104392,68.25,2.0714285714285716
TENT SITE,97219,8,2021,15,131.97002266666667,106242,66.8666672,1.6
TENT SITE,97219,8,2022,15,152.07840533333334,114341,69.093334,2.533333333333333
TENT SITE,97219,8,2023,14,145.09317428571427,114341,71.05000042857142,1.7142857142857142
TENT SITE,97219,9,2018,6,120.87544,97454,67.08333216666666,1.6666666666666667
TENT SITE,97219,9,2019,3,132.45855333333333,98755,68.66666933333333,2.3333333333333335
TENT SITE,97219,9,2020,5,142.87138,104392,65.759999,1.8
TENT SITE,97219,9,2021,10,137.292116,106242,66.5000001,1.6
TENT SITE,97219,9,2022,8,138.6980525,114341,65.962500875,1.75
TENT SITE,97219,9,2023,2,135.05365,114341,68.650002,1.5
TENT SITE,97219,10,2018,5,138.27852,97454,61.5399992,1.8
TENT SITE,97219,10,2020,9,134.76533555555554,104392,59.80000011111111,1.5555555555555556
TENT SITE,97219,10,2021,3,126.99376000000001,106242,62.59999966666667,1.3333333333333333
TENT SITE,97219,10,2022,5,155.538284,114341,67.1600008,1.6
TENT SITE,97219,11,2018,1,165.42018,97454,59.599998,2
TENT SITE,97219,11,2020,1,132.21979,104392,53.900002,1
TENT SITE,97219,11,2021,2,140.54292,106242,52.6000005,1.5
TENT SITE,97219,11,2022,1,154.90121,114341,55.799999,2
TENT SITE,97219,12,2019,1,119.01156,98755,61.599998,1
TENT SITE,97220,1,2023,1,109.33286,65614,42.700001,1
TENT SITE,97220,2,2018,1,95.075493,51575,54.900002,1
TENT SITE,97220,2,2020,1,108.76199,56040,55.299999,2
TENT SITE,97220,3,2019,1,91.528877,56196,58.900002,2
TENT SITE,97220,3,2020,1,91.380966,56040,55.099998,2
TENT SITE,97220,3,2021,4,130.5476805,61333,52.19999975,1.75
TENT SITE,97220,3,2022,1,108.81974,65614,59.099998,2
TENT SITE,97220,3,2023,2,115.45702,65614,52,2
